-22377897.259375074427-89358111.412871083769*I	16215961.793223068154+17155955.561438482476*I	20007166.885828995436+10502636.793279064248*I
-20923399.622837090376-88905965.775261284398*I	16388282.535535455156+16866557.208926376035*I	19895271.539572662519+10366064.849642960469*I
-19523156.483503600386-88482847.926509398561*I	16532760.521286702287+16588745.631091896940*I	19787109.625492521687+10238171.685615452551*I
-18175051.102124474087-88086627.124421207943*I	16653547.626890247166+16323185.655099712948*I	19682483.266787052471+10118259.697506878758*I
-16877043.403637493046-87715321.340526707748*I	16754144.849484007606+16070034.129256613888*I	19581209.793824953755+10005700.049907673291*I
-15627164.977587950046-87367088.759537848507*I	16837494.086413208170+15829127.661711833283*I	19483120.062145157084+9899924.6358107003544*I
-14423515.396900752440-87040220.021645791829*I	16906067.164645353136+15600106.831088845288*I	19388057.035285501719+9800419.1151847884153*I
-13264259.570344126943-86733130.938434514435*I	16961944.785106812996+15382497.869891422798*I	19295874.578517807258+9706716.8709696659876*I
-12147625.864446597162-86444355.502389254251*I	17006883.572423694255+15175766.120401315343*I	19206436.422319542093+9618393.7474769037673*I
-11071904.761467568597-86172539.081598125454*I	17042371.785344495532+14979350.796902556961*I	19119615.263879087030+9535063.4577895854822*I
-10035447.856592129857-85916431.745806119939*I	17069675.101653641698+14792687.359063470698*I	19035291.982007476406+9456373.5647030700347*I
-9036667.0358611861443-85674881.709040086600*I	17089874.068580602949+14615221.660732999864*I	18953354.946155428508+9382001.9546724920530*I
-8074033.7134157563932-85446828.899798684433*I	17103894.703896551994+14446418.631226577832*I	18873699.404271961425+9311653.7366571681239*I
-7146078.0403368979426-85231298.684810565357*I	17112533.530008546065+14285767.322183318851*I	18796226.937323982423+9245058.5081146743377*I
-6251388.0264735787945-85027395.779129655899*I	17116478.105962032076+14132783.544630939781*I	18720844.970668042908+9181967.9390579746154*I
-5388608.5406553832030-84834298.376175497166*I	17116323.923681743682+13987010.918230903934*I	18647466.334303854528+9122153.6323433556457*I
-4556440.1736037475422-84651252.528226312508*I	17112588.365645651875+13848020.886584701194*I	18576008.865475051494+9065405.2244477507368*I
-3753637.9620622115608-84477566.802437641381*I	17105722.282197954404+13715412.072849001152*I	18506395.048212899528+9011528.6961204093186*I
-2979009.9827499999880-84312607.230913721458*I	17096119.634685214746+13588809.228794458421*I	18438551.685315242693+8960344.8666192119791*I
-2231415.8313830106154-84155792.566580499558*I	17084125.561248205698+13467861.948315999451*I	18372409.598969851706+8911688.0489005227478*I
-13844872.547860851800-13912364.483056264393*I	17070043.151196323854+13352243.260433567629*I	18307903.356809049305+8865404.8462338083766*I
-13900276.867603955997-13838606.750067077973*I	17054139.157725678527+13241648.178527077941*I	18244971.020651727335+8821353.0733494263799*I
-13952159.147528073669-13765931.853296283200*I	17036648.834238628312+13135792.256274039468*I	18183553.915572987461+8779400.7874752253753*I
