-0.34679E+00 -0.32389E+01  0.33653E+01  0.11753E-02  0.57691E-03  0.45000E+00
-0.34438E+00 -0.32335E+01  0.33675E+01  0.11909E-02  0.58418E-03  0.45250E+00
-0.34199E+00 -0.32280E+01  0.33696E+01  0.12066E-02  0.59150E-03  0.45500E+00
-0.33961E+00 -0.32227E+01  0.33718E+01  0.12224E-02  0.59886E-03  0.45750E+00
-0.33724E+00 -0.32173E+01  0.33739E+01  0.12383E-02  0.60628E-03  0.46000E+00
-0.33489E+00 -0.32120E+01  0.33761E+01  0.12544E-02  0.61374E-03  0.46250E+00
-0.33255E+00 -0.32067E+01  0.33782E+01  0.12705E-02  0.62126E-03  0.46500E+00
-0.33022E+00 -0.32015E+01  0.33803E+01  0.12868E-02  0.62882E-03  0.46750E+00
-0.32790E+00 -0.31962E+01  0.33825E+01  0.13032E-02  0.63644E-03  0.47000E+00
-0.32560E+00 -0.31910E+01  0.33846E+01  0.13197E-02  0.64411E-03  0.47250E+00
-0.32331E+00 -0.31859E+01  0.33867E+01  0.13364E-02  0.65182E-03  0.47500E+00
-0.32103E+00 -0.31807E+01  0.33888E+01  0.13531E-02  0.65959E-03  0.47750E+00
-0.31876E+00 -0.31756E+01  0.33909E+01  0.13700E-02  0.66741E-03  0.48000E+00
-0.31650E+00 -0.31705E+01  0.33930E+01  0.13870E-02  0.67528E-03  0.48250E+00
-0.31426E+00 -0.31655E+01  0.33951E+01  0.14042E-02  0.68320E-03  0.48500E+00
-0.31203E+00 -0.31604E+01  0.33971E+01  0.14214E-02  0.69118E-03  0.48750E+00
-0.30980E+00 -0.31554E+01  0.33992E+01  0.14388E-02  0.69920E-03  0.49000E+00
-0.30759E+00 -0.31504E+01  0.34013E+01  0.14563E-02  0.70728E-03  0.49250E+00
-0.30539E+00 -0.31454E+01  0.34033E+01  0.14739E-02  0.71542E-03  0.49500E+00
-0.30321E+00 -0.31405E+01  0.34053E+01  0.14917E-02  0.72360E-03  0.49750E+00
-0.30103E+00 -0.31356E+01  0.34074E+01  0.15096E-02  0.73185E-03  0.50000E+00
-0.29886E+00 -0.31307E+01  0.34094E+01  0.15276E-02  0.74014E-03  0.50250E+00
-0.29671E+00 -0.31258E+01  0.34114E+01  0.15458E-02  0.74849E-03  0.50500E+00
-0.29456E+00 -0.31210E+01  0.34134E+01  0.15640E-02  0.75690E-03  0.50750E+00
-0.29243E+00 -0.31161E+01  0.34154E+01  0.15825E-02  0.76536E-03  0.51000E+00
-0.29031E+00 -0.31113E+01  0.34174E+01  0.16010E-02  0.77387E-03  0.51250E+00
-0.28819E+00 -0.31065E+01  0.34194E+01  0.16197E-02  0.78244E-03  0.51500E+00
-0.28609E+00 -0.31018E+01  0.34214E+01  0.16385E-02  0.79107E-03  0.51750E+00
-0.28400E+00 -0.30970E+01  0.34233E+01  0.16574E-02  0.79976E-03  0.52000E+00
-0.28191E+00 -0.30923E+01  0.34253E+01  0.16765E-02  0.80850E-03  0.52250E+00
-0.27984E+00 -0.30876E+01  0.34272E+01  0.16957E-02  0.81730E-03  0.52500E+00
-0.27778E+00 -0.30829E+01  0.34292E+01  0.17150E-02  0.82616E-03  0.52750E+00
-0.27572E+00 -0.30783E+01  0.34311E+01  0.17345E-02  0.83507E-03  0.53000E+00
-0.27368E+00 -0.30736E+01  0.34330E+01  0.17541E-02  0.84405E-03  0.53250E+00
-0.27165E+00 -0.30690E+01  0.34349E+01  0.17739E-02  0.85308E-03  0.53500E+00
-0.26962E+00 -0.30644E+01  0.34368E+01  0.17938E-02  0.86218E-03  0.53750E+00
-0.26761E+00 -0.30598E+01  0.34387E+01  0.18138E-02  0.87133E-03  0.54000E+00
-0.26560E+00 -0.30552E+01  0.34405E+01  0.18340E-02  0.88055E-03  0.54250E+00
-0.26360E+00 -0.30507E+01  0.34424E+01  0.18543E-02  0.88982E-03  0.54500E+00
-0.26162E+00 -0.30462E+01  0.34442E+01  0.18748E-02  0.89916E-03  0.54750E+00
-0.25964E+00 -0.30416E+01  0.34461E+01  0.18954E-02  0.90856E-03  0.55000E+00
-0.25767E+00 -0.30371E+01  0.34479E+01  0.19162E-02  0.91803E-03  0.55250E+00
-0.25571E+00 -0.30327E+01  0.34497E+01  0.19371E-02  0.92755E-03  0.55500E+00
-0.25376E+00 -0.30282E+01  0.34515E+01  0.19581E-02  0.93714E-03  0.55750E+00
-0.25181E+00 -0.30237E+01  0.34533E+01  0.19793E-02  0.94679E-03  0.56000E+00
-0.24988E+00 -0.30193E+01  0.34551E+01  0.20006E-02  0.95651E-03  0.56250E+00
-0.24795E+00 -0.30149E+01  0.34568E+01  0.20221E-02  0.96629E-03  0.56500E+00
-0.24603E+00 -0.30105E+01  0.34586E+01  0.20438E-02  0.97614E-03  0.56750E+00
-0.24413E+00 -0.30061E+01  0.34603E+01  0.20656E-02  0.98606E-03  0.57000E+00
-0.24222E+00 -0.30017E+01  0.34620E+01  0.20875E-02  0.99604E-03  0.57250E+00
-0.24033E+00 -0.29974E+01  0.34638E+01  0.21096E-02  0.10061E-02  0.57500E+00
-0.23845E+00 -0.29930E+01  0.34655E+01  0.21319E-02  0.10162E-02  0.57750E+00
-0.23657E+00 -0.29887E+01  0.34672E+01  0.21543E-02  0.10264E-02  0.58000E+00
-0.23470E+00 -0.29844E+01  0.34688E+01  0.21769E-02  0.10366E-02  0.58250E+00
-0.23284E+00 -0.29801E+01  0.34705E+01  0.21996E-02  0.10470E-02  0.58500E+00
-0.23099E+00 -0.29758E+01  0.34721E+01  0.22225E-02  0.10573E-02  0.58750E+00
-0.22915E+00 -0.29715E+01  0.34738E+01  0.22455E-02  0.10678E-02  0.59000E+00
-0.22731E+00 -0.29672E+01  0.34754E+01  0.22687E-02  0.10783E-02  0.59250E+00
-0.22548E+00 -0.29630E+01  0.34770E+01  0.22921E-02  0.10889E-02  0.59500E+00
-0.22366E+00 -0.29588E+01  0.34786E+01  0.23156E-02  0.10996E-02  0.59750E+00
-0.22185E+00 -0.29545E+01  0.34802E+01  0.23393E-02  0.11104E-02  0.60000E+00
-0.22004E+00 -0.29503E+01  0.34818E+01  0.23632E-02  0.11212E-02  0.60250E+00
-0.21824E+00 -0.29461E+01  0.34833E+01  0.23872E-02  0.11321E-02  0.60500E+00
-0.21645E+00 -0.29419E+01  0.34849E+01  0.24114E-02  0.11430E-02  0.60750E+00
-0.21467E+00 -0.29378E+01  0.34864E+01  0.24357E-02  0.11541E-02  0.61000E+00
-0.21289E+00 -0.29336E+01  0.34879E+01  0.24603E-02  0.11652E-02  0.61250E+00
-0.21112E+00 -0.29294E+01  0.34894E+01  0.24850E-02  0.11764E-02  0.61500E+00
-0.20936E+00 -0.29253E+01  0.34909E+01  0.25099E-02  0.11877E-02  0.61750E+00
