# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
SiC          Ag                800.000000 Yes          No            269.300102       572.268419       126.733718     0.989880            -1.000000           11.429854
SiC          Au                800.000000 Yes          No            258.236513       484.160658       137.870277     0.949357            -1.000000           12.971842
SiC          Al                800.000000 Yes          No            294.197128      1037.641673        92.358017     0.706768            -1.000000            7.696734
SiC          Ni                800.000000 Yes          No            284.904040       673.120264       145.702190     0.508909            -1.000000           13.012167
SiC          Cu                800.000000 Yes          No            260.672168       500.293943       136.167578     0.920406            -1.000000           12.699099
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
SiC          Li                800.000000 Yes          No            223.104647       325.140522       153.972365     0.867970            -1.000000           16.847964
SiC          Mg                800.000000 Yes          No            287.433233       850.350127        98.056992     0.889691            -1.000000            8.295455
SiC          Na                800.000000 Yes          No            203.504180       273.020193       151.711474     0.976558            -1.000000           18.109561
SiC          Pt                800.000000 Yes          No            293.094171       784.184096       146.384647     0.451567            -1.000000           12.830829
SiC          Ta                800.000000 Yes          No            253.667779       402.152431       177.380644     0.552597            -1.000000           18.295927
SiC          Air               400.000000 No           Yes           425.264023      3798.184898     36671.549675     0.220369           317.098570           -1.000000
SiC          Al                400.000000 Yes          No            119.573574       209.436572        69.536891     0.790423           317.098570            6.755031
SiC          TiO2              400.000000 No           Yes           200.710058      3781.595384     11069.756764     0.000673           317.098570           -1.000000
SiC          Mg                400.000000 Yes          No             93.767516       121.908062        72.680688     0.845209           317.098570            9.023966
SiC          Graphite(e)       400.000000 No           Yes           298.398268      3923.608304     70610.657241     0.082638           317.098570         1820.880461
SiC          SiO2              400.000000 No           Yes           308.043922      3697.997425     20490.777582     0.094031           317.098570           -1.000000
SiC          Al2O3             400.000000 No           Yes           266.450404      3664.654978     16114.810938     0.046709           317.098570           -1.000000
SiC          Diamond           400.000000 No           Yes           217.513606      3698.659563     12071.333605     0.003779           317.098570           -1.000000
