# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           SiC               800.000000 Yes          No            294.197128        92.358017      1037.641673     0.706768             7.696734           -1.000000
Al           TiO2              800.000000 Yes          No            306.904218        92.686960      1125.190740     0.714968             7.696734           -1.000000
Al           Be                800.000000 Yes          No            287.279565       103.182422       829.067944     0.140570             7.696734           18.805144
Al           Cu                800.000000 No           Yes          1572.982081       112.825373       318.381716     0.089816             7.696734           12.699099
Al           Li                800.000000 No           Yes          2024.146153       106.054373       529.055000     0.168956             7.696734           16.847964
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Mg                800.000000 No           Yes           715.452100       132.468639       154.668422     0.015909             7.696734            8.295455
Al           Na                800.000000 No           Yes          4549.248715       104.659727       620.244188     0.202846             7.696734           18.109561
Al           Ge                800.000000 Yes          No            155.934064        84.482422       337.142658     0.521466             7.696734          197.595968
Al           Si                800.000000 Yes          No            201.502098        88.165061       510.697883     0.632731             7.696734         9796.630740
Al           ZnO               800.000000 Yes          No            400.065323        94.275993      1879.655673     0.764755             7.696734           -1.000000
Al           a-C               800.000000 Yes          No            411.411391        95.468139      3580.731357     0.540164             7.696734           78.977175
Al           Graphite(o)       800.000000 Yes          No            281.775729        96.050108      4683.332752     0.318100             7.696734           36.151649
Al           SiO2              800.000000 Yes          No            544.302498        95.373276      3439.248133     0.816401             7.696734           -1.000000
Al           Al2O3             800.000000 Yes          No            447.062244        94.746081      2335.545086     0.784303             7.696734           -1.000000
Al           Diamond           800.000000 Yes          No            322.542311        93.044171      1237.990629     0.724547             7.696734           -1.000000
Al           H2O               800.000000 Yes          No            596.492936        95.594202      4120.857524     0.830129             7.696734           -1.000000
Al           GaAs              800.000000 Yes          No            203.064442        88.410249       525.131685     0.613976             7.696734          743.206783
Al           InP               800.000000 Yes          No            219.360786        89.666781       622.308660     0.595814             7.696734          302.116660
Al           GaP               800.000000 Yes          No            237.190476        90.272025       690.144527     0.664959             7.696734           -1.000000
Al           Ta                800.000000 No           Yes           778.229708       104.929677       592.941602     0.167094             7.696734           18.295927
Al           W                 800.000000 Yes          No            266.664075       100.060089      1784.079174     0.187475             7.696734           22.554299
Al           Ethanol           800.000000 Yes          No            583.637616        95.545090      3947.180089     0.826934             7.696734    822945358.199692
Al           Air               400.000000 Yes          No            391.166844        82.974280      1862.083509     0.923532             6.755031           -1.000000
Al           Ag                400.000000 No           Yes          5766.661086        92.938031       468.148202     0.149359             6.755031           15.132416
Al           SiC               400.000000 Yes          No            119.573574        69.536891       209.436572     0.790423             6.755031          317.098570
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           TiO2              400.000000 Yes          No            111.899014        67.817471       186.441574     0.839612             6.755031           -1.000000
Al           Mg                400.000000 No           Yes          2094.705705       106.038048       189.360895     0.021768             6.755031            9.023966
Al           Na                400.000000 No           Yes          4898.921068        89.077024       880.578402     0.269162             6.755031           21.220639
Al           Ge                400.000000 Yes          No            159.526123        95.754535     15689.346360     0.285343             6.755031           14.373918
Al           a-C               400.000000 Yes          No            226.515231        80.919388       846.244112     0.527440             6.755031           46.901858
Al           Graphite(o)       400.000000 Yes          No            158.581202        79.595636       518.280630     0.377016             6.755031           26.013888
Al           Graphite(e)       400.000000 Yes          No            247.448762        80.349917       771.334575     0.879259             6.755031         1820.880461
Al           SiO2              400.000000 Yes          No            258.953086        80.704762       839.000011     0.894510             6.755031           -1.000000
Al           Al2O3             400.000000 Yes          No            207.767746        78.644032       554.255589     0.878034             6.755031           -1.000000
Al           Diamond           400.000000 Yes          No            139.688612        72.671734       271.131779     0.851085             6.755031           -1.000000
Al           GaAs              400.000000 Yes          No            155.138367        96.905132      2818.151077     0.310484             6.755031           14.843138
Al           InP               400.000000 Yes          No            133.684589        89.644108       464.080976     0.374707             6.755031           18.385249
Al           GaP               400.000000 Yes          No             63.540498        52.870633        78.975781     0.721223             6.755031          115.911863
Al           W                 400.000000 Yes          No            197.903146        96.137016       661.981830     0.187502             6.755031           12.541950
Ni           Air               400.000000 Yes          No            393.278001       146.885162      1516.088428     0.513087            12.278114           -1.000000
Ni           Ag                400.000000 No           Yes          1136.172524       198.074905       339.441589     0.119799            12.278114           15.132416
Ni           Al                400.000000 No           Yes           339.703490       373.400247        96.132340     0.104224            12.278114            6.755031
Ni           Cu                400.000000 No           Yes           382.995878       199.732778       295.732279     0.011920            12.278114           14.937959
Ni           Li                400.000000 No           Yes          1013.820335       180.917685       501.881862     0.133949            12.278114           19.480152
Ni           Mg                400.000000 No           Yes           458.120715       287.188858       142.455322     0.079009            12.278114            9.023966
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ni           Na                400.000000 No           Yes          1980.856195       175.378594       633.592584     0.193905            12.278114           21.220639
Ni           Pt                400.000000 No           Yes           327.763989       229.252746       190.039226     0.001568            12.278114           11.179796
Ni           a-C               400.000000 Yes          No            266.775904       153.733940      4043.052025     0.161684            12.278114           46.901858
Ni           Graphite(e)       400.000000 Yes          No            255.041141       139.267203       687.766196     0.383797            12.278114         1820.880461
Ni           SiO2              400.000000 Yes          No            264.809175       139.852923       725.099554     0.401900            12.278114           -1.000000
Ni           Al2O3             400.000000 Yes          No            218.121817       135.147518       512.775322     0.354178            12.278114           -1.000000
Ni           Ta                400.000000 No           Yes           361.070395       207.490935       256.773462     0.004106            12.278114           13.657705
Ni           Air               800.000000 Yes          No            791.022753       160.709305      4693.842343     0.741281            13.012167           -1.000000
Ni           Ag                800.000000 No           Yes           889.590879       256.264804       194.405680     0.045542            13.012167           11.429854
Ni           Au                800.000000 No           Yes          1018.694614       235.652753       236.129496     0.041924            13.012167           12.971842
Ni           SiC               800.000000 Yes          No            284.904040       145.702190       673.120264     0.508909            13.012167           -1.000000
Ni           Al                800.000000 No           Yes           453.101863       323.187069       112.334050     0.059004            13.012167            7.696734
Ni           TiO2              800.000000 Yes          No            297.648929       146.907357       728.386961     0.518032            13.012167           -1.000000
Ni           Be                800.000000 Yes          No            366.389403       200.297980       441.806142     0.037181            13.012167           18.805144
Ni           Cu                800.000000 No           Yes           944.284504       238.238854       227.785537     0.037166            13.012167           12.699099
Ni           Li                800.000000 No           Yes          1332.895480       206.678920       360.910931     0.061042            13.012167           16.847964
Ni           Mg                800.000000 No           Yes           563.618534       319.291284       123.450462     0.059568            13.012167            8.295455
Ni           Na                800.000000 No           Yes          1990.422305       200.750386       417.062983     0.087392            13.012167           18.109561
Ni           Si                800.000000 Yes          No            196.521827       133.559794       353.558998     0.441941            13.012167         9796.630740
Ni           ZnO               800.000000 Yes          No            391.792773       153.092276      1209.489293     0.580010            13.012167           -1.000000
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Ni           a-C               800.000000 Yes          No            426.759209       160.168483      3388.096445     0.335663            13.012167           78.977175
Ni           Graphite(o)       800.000000 Yes          No            326.963331       169.208518      4975.053442     0.145743            13.012167           36.151649
Ni           SiO2              800.000000 Yes          No            537.701143       157.657771      2211.142707     0.655386            13.012167           -1.000000
Ni           Al2O3             800.000000 Yes          No            439.379109       155.022330      1501.855463     0.607269            13.012167           -1.000000
Ni           Diamond           800.000000 Yes          No            313.388900       148.247333       799.870388     0.529090            13.012167           -1.000000
Ni           H2O               800.000000 Yes          No            590.379571       158.601176      2649.617423     0.677189            13.012167           -1.000000
Ni           GaAs              800.000000 Yes          No            200.719989       135.257228       373.263817     0.423645            13.012167          743.206783
Ni           InP               800.000000 Yes          No            219.411953       139.627369       451.035612     0.402489            13.012167          302.116660
Ni           GaP               800.000000 Yes          No            228.857897       138.804885       457.553162     0.467615            13.012167           -1.000000
Ni           Ta                800.000000 No           Yes           779.017229       200.634821       398.803547     0.039689            13.012167           18.295927
Ni           W                 800.000000 Yes          No            338.135492       189.225428       674.191897     0.064802            13.012167           22.554299
Ni           Ethanol           800.000000 Yes          No            577.409781       158.390813      2537.873737     0.672051            13.012167    822945358.199692
Ti           Air               800.000000 Yes          No            796.731254       195.790591      5234.003658     0.621854            15.875809           -1.000000
Ti           Ag                800.000000 No           Yes           524.125041       401.158356       180.788918     0.118540            15.875809           11.429854
Ti           Au                800.000000 No           Yes           619.043172       345.343304       220.608342     0.107737            15.875809           12.971842
Ti           Al                800.000000 No           Yes           325.176759       505.863696       106.888419     0.099150            15.875809            7.696734
