 variables=E2,E1,W12  
i= zone 101
0.53999999E+00 0.17800000E+01 0.37481822E-02
0.55999999E+00 0.17800000E+01 0.38401552E-02
0.57999999E+00 0.17800000E+01 0.39341892E-02
0.59999999E+00 0.17800000E+01 0.40304817E-02
0.61999999E+00 0.17800000E+01 0.41289328E-02
0.63999999E+00 0.17800000E+01 0.42291199E-02
0.65999999E+00 0.17800000E+01 0.43302979E-02
0.67999998E+00 0.17800000E+01 0.44314298E-02
0.69999998E+00 0.17800000E+01 0.45312560E-02
0.71999998E+00 0.17800000E+01 0.46284015E-02
0.73999998E+00 0.17800000E+01 0.47215238E-02
0.75999998E+00 0.17800000E+01 0.48094948E-02
0.77999998E+00 0.17800000E+01 0.48916068E-02
0.79999998E+00 0.17800000E+01 0.49677839E-02
0.81999998E+00 0.17800000E+01 0.50387704E-02
0.83999998E+00 0.17800000E+01 0.51062558E-02
0.85999998E+00 0.17800000E+01 0.51728869E-02
0.87999998E+00 0.17800000E+01 0.52420992E-02
0.89999998E+00 0.17800000E+01 0.53176952E-02
0.91999998E+00 0.17800000E+01 0.54030817E-02
0.93999998E+00 0.17800000E+01 0.55000839E-02
0.95999998E+00 0.17800000E+01 0.56072566E-02
0.97999998E+00 0.17800000E+01 0.57176254E-02
0.99999998E+00 0.17800000E+01 0.58157495E-02
0.10200000E+01 0.17800000E+01 0.58735504E-02
0.10400000E+01 0.17800000E+01 0.58407207E-02
0.10600000E+01 0.17800000E+01 0.55566651E-02
0.10800000E+01 0.17800000E+01 0.54212790E-02
0.11000000E+01 0.17800000E+01 0.55363787E-02
0.11200000E+01 0.17800000E+01 0.56503088E-02
0.11400000E+01 0.17800000E+01 0.57621463E-02
0.11600000E+01 0.17800000E+01 0.58710467E-02
0.11800000E+01 0.17800000E+01 0.59763154E-02
0.12000000E+01 0.17800000E+01 0.60774786E-02
0.12200000E+01 0.17800000E+01 0.61743507E-02
0.12400000E+01 0.17800000E+01 0.62670917E-02
0.12600000E+01 0.17800000E+01 0.63562469E-02
0.12800000E+01 0.17800000E+01 0.64427625E-02
0.13000000E+01 0.17800000E+01 0.65279711E-02
0.13200000E+01 0.17800000E+01 0.66135391E-02
0.13400000E+01 0.17800000E+01 0.67013755E-02
0.13600000E+01 0.17800000E+01 0.67934991E-02
0.13800000E+01 0.17800000E+01 0.68918707E-02
0.14000000E+01 0.17800000E+01 0.69981996E-02
0.14200000E+01 0.17800000E+01 0.71137452E-02
0.14400000E+01 0.17800000E+01 0.72391384E-02
0.14600000E+01 0.17800000E+01 0.73742607E-02
0.14800000E+01 0.17800000E+01 0.75182213E-02
0.15000000E+01 0.17800000E+01 0.76694705E-02
0.15200000E+01 0.17800000E+01 0.78260720E-02
0.15400000E+01 0.17800000E+01 0.79860995E-02
0.15600000E+01 0.17800000E+01 0.81479988E-02
0.15800000E+01 0.17800000E+01 0.83104637E-02
0.16000000E+01 0.17800000E+01 0.84706537E-02
0.16200000E+01 0.17800000E+01 0.86175138E-02
0.16400000E+01 0.17800000E+01 0.87088075E-02
0.16600000E+01 0.17800000E+01 0.85552293E-02
0.16800000E+01 0.17800000E+01 0.79907982E-02
0.17000000E+01 0.17800000E+01 0.81359083E-02
0.17200000E+01 0.17800000E+01 0.82814585E-02
0.17400000E+01 0.17800000E+01 0.84277440E-02
0.17600000E+01 0.17800000E+01 0.85750159E-02
0.17800000E+01 0.17800000E+01 0.87234164E-02
0.18000000E+01 0.17800000E+01 0.88729079E-02
0.18200000E+01 0.17800000E+01 0.90231997E-02
0.18400000E+01 0.17800000E+01 0.91736774E-02
0.18600000E+01 0.17800000E+01 0.93233441E-02
0.18800000E+01 0.17800000E+01 0.94707799E-02
0.19000000E+01 0.17800000E+01 0.96141305E-02
0.19200000E+01 0.17800000E+01 0.97511336E-02
0.19400000E+01 0.17800000E+01 0.98791920E-02
0.19600000E+01 0.17800000E+01 0.99954989E-02
0.19800000E+01 0.17800000E+01 0.10097218E-01
0.20000000E+01 0.17800000E+01 0.10181714E-01
0.00000000E+00 0.18000000E+01 0.13583720E-02
0.20000000E-01 0.18000000E+01 0.15149484E-02
0.39999999E-01 0.18000000E+01 0.16607462E-02
0.59999999E-01 0.18000000E+01 0.17966408E-02
0.79999998E-01 0.18000000E+01 0.19242991E-02
0.99999998E-01 0.18000000E+01 0.20460731E-02
0.12000000E+00 0.18000000E+01 0.21648218E-02
0.14000000E+00 0.18000000E+01 0.22836562E-02
0.16000000E+00 0.18000000E+01 0.24056113E-02
0.18000000E+00 0.18000000E+01 0.25332539E-02
0.20000000E+00 0.18000000E+01 0.26682478E-02
0.22000000E+00 0.18000000E+01 0.28109046E-02
0.23999999E+00 0.18000000E+01 0.29597688E-02
0.25999999E+00 0.18000000E+01 0.31112946E-02
0.27999999E+00 0.18000000E+01 0.32596938E-02
0.29999999E+00 0.18000000E+01 0.33970461E-02
0.31999999E+00 0.18000000E+01 0.35137781E-02
0.33999999E+00 0.18000000E+01 0.35996202E-02
0.35999999E+00 0.18000000E+01 0.36451363E-02
0.37999999E+00 0.18000000E+01 0.36438546E-02
0.39999999E+00 0.18000000E+01 0.35947795E-02
0.41999999E+00 0.18000000E+01 0.35034078E-02
0.43999999E+00 0.18000000E+01 0.33417969E-02
0.45999999E+00 0.18000000E+01 0.34332783E-02
0.47999999E+00 0.18000000E+01 0.35240287E-02
0.49999999E+00 0.18000000E+01 0.36148965E-02
0.51999999E+00 0.18000000E+01 0.37066598E-02
0.53999999E+00 0.18000000E+01 0.37999600E-02
0.55999999E+00 0.18000000E+01 0.38952359E-02
0.57999999E+00 0.18000000E+01 0.39926660E-02
0.59999999E+00 0.18000000E+01 0.40921232E-02
0.61999999E+00 0.18000000E+01 0.41931500E-02
0.63999999E+00 0.18000000E+01 0.42949600E-02
0.65999999E+00 0.18000000E+01 0.43964724E-02
0.67999998E+00 0.18000000E+01 0.44963846E-02
0.69999998E+00 0.18000000E+01 0.45932851E-02
0.71999998E+00 0.18000000E+01 0.46858072E-02
0.73999998E+00 0.18000000E+01 0.47728172E-02
0.75999998E+00 0.18000000E+01 0.48536258E-02
0.77999998E+00 0.18000000E+01 0.49282032E-02
0.79999998E+00 0.18000000E+01 0.49973670E-02
0.81999998E+00 0.18000000E+01 0.50629037E-02
0.83999998E+00 0.18000000E+01 0.51275671E-02
0.85999998E+00 0.18000000E+01 0.51948913E-02
0.87999998E+00 0.18000000E+01 0.52687375E-02
0.89999998E+00 0.18000000E+01 0.53524939E-02
0.91999998E+00 0.18000000E+01 0.54478480E-02
0.93999998E+00 0.18000000E+01 0.55530647E-02
0.95999998E+00 0.18000000E+01 0.56607340E-02
0.97999998E+00 0.18000000E+01 0.57549441E-02
0.99999998E+00 0.18000000E+01 0.58075029E-02
0.10200000E+01 0.18000000E+01 0.57696415E-02
0.10400000E+01 0.18000000E+01 0.54918847E-02
0.10600000E+01 0.18000000E+01 0.53663461E-02
0.10800000E+01 0.18000000E+01 0.54786997E-02
0.11000000E+01 0.18000000E+01 0.55897320E-02
0.11200000E+01 0.18000000E+01 0.56985661E-02
0.11400000E+01 0.18000000E+01 0.58044171E-02
0.11600000E+01 0.18000000E+01 0.59066614E-02
0.11800000E+01 0.18000000E+01 0.60049072E-02
0.12000000E+01 0.18000000E+01 0.60990587E-02
0.12200000E+01 0.18000000E+01 0.61893688E-02
0.12400000E+01 0.18000000E+01 0.62764725E-02
0.12600000E+01 0.18000000E+01 0.63613956E-02
0.12800000E+01 0.18000000E+01 0.64455297E-02
0.13000000E+01 0.18000000E+01 0.65305707E-02
0.13200000E+01 0.18000000E+01 0.66184156E-02
0.13400000E+01 0.18000000E+01 0.67110205E-02
0.13600000E+01 0.18000000E+01 0.68102244E-02
0.13800000E+01 0.18000000E+01 0.69175525E-02
0.14000000E+01 0.18000000E+01 0.70340205E-02
0.14200000E+01 0.18000000E+01 0.71599687E-02
0.14400000E+01 0.18000000E+01 0.72949669E-02
0.14600000E+01 0.18000000E+01 0.74378323E-02
0.14800000E+01 0.18000000E+01 0.75868037E-02
0.15000000E+01 0.18000000E+01 0.77398915E-02
0.15200000E+01 0.18000000E+01 0.78953674E-02
0.15400000E+01 0.18000000E+01 0.80522223E-02
0.15600000E+01 0.18000000E+01 0.82101078E-02
0.15800000E+01 0.18000000E+01 0.83675251E-02
0.16000000E+01 0.18000000E+01 0.85148616E-02
0.16200000E+01 0.18000000E+01 0.86104289E-02
0.16400000E+01 0.18000000E+01 0.84605227E-02
0.16600000E+01 0.18000000E+01 0.78852742E-02
0.16800000E+01 0.18000000E+01 0.80304350E-02
0.17000000E+01 0.18000000E+01 0.81765812E-02
0.17200000E+01 0.18000000E+01 0.83240108E-02
0.17400000E+01 0.18000000E+01 0.84729574E-02
0.17600000E+01 0.18000000E+01 0.86235244E-02
0.17800000E+01 0.18000000E+01 0.87756134E-02
0.18000000E+01 0.18000000E+01 0.89288520E-02
0.18200000E+01 0.18000000E+01 0.90825276E-02
0.18400000E+01 0.18000000E+01 0.92355338E-02
0.18600000E+01 0.18000000E+01 0.93863391E-02
0.18800000E+01 0.18000000E+01 0.95329864E-02
0.19000000E+01 0.18000000E+01 0.96731338E-02
0.19200000E+01 0.18000000E+01 0.98041433E-02
0.19400000E+01 0.18000000E+01 0.99232226E-02
0.19600000E+01 0.18000000E+01 0.10027621E-01
0.19800000E+01 0.18000000E+01 0.10114872E-01
0.20000000E+01 0.18000000E+01 0.10183064E-01
0.00000000E+00 0.18200000E+01 0.13999505E-02
0.20000000E-01 0.18200000E+01 0.15502320E-02
0.39999999E-01 0.18200000E+01 0.16901267E-02
0.59999999E-01 0.18200000E+01 0.18212756E-02
0.79999998E-01 0.18200000E+01 0.19460641E-02
0.99999998E-01 0.18200000E+01 0.20674366E-02
0.12000000E+00 0.18200000E+01 0.21886326E-02
0.14000000E+00 0.18200000E+01 0.23128447E-02
0.16000000E+00 0.18200000E+01 0.24428100E-02
0.18000000E+00 0.18200000E+01 0.25803555E-02
0.20000000E+00 0.18200000E+01 0.27259284E-02
0.22000000E+00 0.18200000E+01 0.28781613E-02
0.23999999E+00 0.18200000E+01 0.30335314E-02
0.25999999E+00 0.18200000E+01 0.31861975E-02
0.27999999E+00 0.18200000E+01 0.33281080E-02
0.29999999E+00 0.18200000E+01 0.34494903E-02
0.31999999E+00 0.18200000E+01 0.35398318E-02
0.33999999E+00 0.18200000E+01 0.35894475E-02
0.35999999E+00 0.18200000E+01 0.35916540E-02
0.37999999E+00 0.18200000E+01 0.35452955E-02
0.39999999E+00 0.18200000E+01 0.34556139E-02
0.41999999E+00 0.18200000E+01 0.32922628E-02
0.43999999E+00 0.18200000E+01 0.33854507E-02
0.45999999E+00 0.18200000E+01 0.34778283E-02
0.47999999E+00 0.18200000E+01 0.35702524E-02
0.49999999E+00 0.18200000E+01 0.36635063E-02
0.51999999E+00 0.18200000E+01 0.37582315E-02
0.53999999E+00 0.18200000E+01 0.38548598E-02
0.55999999E+00 0.18200000E+01 0.39535543E-02
0.57999999E+00 0.18200000E+01 0.40541639E-02
0.59999999E+00 0.18200000E+01 0.41561984E-02
0.61999999E+00 0.18200000E+01 0.42588316E-02
0.63999999E+00 0.18200000E+01 0.43609386E-02
0.65999999E+00 0.18200000E+01 0.44611722E-02
0.67999998E+00 0.18200000E+01 0.45580815E-02
0.69999998E+00 0.18200000E+01 0.46502707E-02
0.71999998E+00 0.18200000E+01 0.47365944E-02
0.73999998E+00 0.18200000E+01 0.48163747E-02
0.75999998E+00 0.18200000E+01 0.48896196E-02
0.77999998E+00 0.18200000E+01 0.49572129E-02
0.79999998E+00 0.18200000E+01 0.50210305E-02
0.81999998E+00 0.18200000E+01 0.50839292E-02
0.83999998E+00 0.18200000E+01 0.51495391E-02
0.85999998E+00 0.18200000E+01 0.52217822E-02
0.87999998E+00 0.18200000E+01 0.53040357E-02
0.89999998E+00 0.18200000E+01 0.53978616E-02
0.91999998E+00 0.18200000E+01 0.55012532E-02
0.93999998E+00 0.18200000E+01 0.56063852E-02
0.95999998E+00 0.18200000E+01 0.56968928E-02
0.97999998E+00 0.18200000E+01 0.57444687E-02
0.99999998E+00 0.18200000E+01 0.57018188E-02
0.10200000E+01 0.18200000E+01 0.54301946E-02
0.10400000E+01 0.18200000E+01 0.53142505E-02
0.10600000E+01 0.18200000E+01 0.54240399E-02
0.10800000E+01 0.18200000E+01 0.55323447E-02
0.11000000E+01 0.18200000E+01 0.56383305E-02
0.11200000E+01 0.18200000E+01 0.57412678E-02
0.11400000E+01 0.18200000E+01 0.58406006E-02
0.11600000E+01 0.18200000E+01 0.59360157E-02
0.11800000E+01 0.18200000E+01 0.60275040E-02
0.12000000E+01 0.18200000E+01 0.61154086E-02
0.12200000E+01 0.18200000E+01 0.62004527E-02
0.12400000E+01 0.18200000E+01 0.62837404E-02
0.12600000E+01 0.18200000E+01 0.63667224E-02
0.12800000E+01 0.18200000E+01 0.64511246E-02
0.13000000E+01 0.18200000E+01 0.65388337E-02
0.13200000E+01 0.18200000E+01 0.66317457E-02
0.13400000E+01 0.18200000E+01 0.67315812E-02
0.13600000E+01 0.18200000E+01 0.68396854E-02
0.13800000E+01 0.18200000E+01 0.69568341E-02
0.14000000E+01 0.18200000E+01 0.70830813E-02
0.14200000E+01 0.18200000E+01 0.72176878E-02
0.14400000E+01 0.18200000E+01 0.73591805E-02
0.14600000E+01 0.18200000E+01 0.75055852E-02
0.14800000E+01 0.18200000E+01 0.76548540E-02
0.15000000E+01 0.18200000E+01 0.78054481E-02
0.15200000E+01 0.18200000E+01 0.79568895E-02
0.15400000E+01 0.18200000E+01 0.81097722E-02
0.15600000E+01 0.18200000E+01 0.82639292E-02
0.15800000E+01 0.18200000E+01 0.84112073E-02
0.16000000E+01 0.18200000E+01 0.85105763E-02
0.16200000E+01 0.18200000E+01 0.83644406E-02
0.16400000E+01 0.18200000E+01 0.77796260E-02
0.16600000E+01 0.18200000E+01 0.79244035E-02
0.16800000E+01 0.18200000E+01 0.80706934E-02
0.17000000E+01 0.18200000E+01 0.82188009E-02
0.17200000E+01 0.18200000E+01 0.83689468E-02
0.17400000E+01 0.18200000E+01 0.85212003E-02
0.17600000E+01 0.18200000E+01 0.86754067E-02
0.17800000E+01 0.18200000E+01 0.88311172E-02
0.18000000E+01 0.18200000E+01 0.89875254E-02
0.18200000E+01 0.18200000E+01 0.91434199E-02
0.18400000E+01 0.18200000E+01 0.92971614E-02
0.18600000E+01 0.18200000E+01 0.94466938E-02
0.18800000E+01 0.18200000E+01 0.95895988E-02
0.19000000E+01 0.18200000E+01 0.97231998E-02
0.19200000E+01 0.18200000E+01 0.98447208E-02
0.19400000E+01 0.18200000E+01 0.99514977E-02
0.19600000E+01 0.18200000E+01 0.10041232E-01
0.19800000E+01 0.18200000E+01 0.10112269E-01
0.20000000E+01 0.18200000E+01 0.10163859E-01
0.00000000E+00 0.18400000E+01 0.14367130E-02
0.20000000E-01 0.18400000E+01 0.15806232E-02
0.39999999E-01 0.18400000E+01 0.17152251E-02
0.59999999E-01 0.18400000E+01 0.18429349E-02
0.79999998E-01 0.18400000E+01 0.19667892E-02
0.99999998E-01 0.18400000E+01 0.20901700E-02
0.12000000E+00 0.18400000E+01 0.22164476E-02
0.14000000E+00 0.18400000E+01 0.23485541E-02
0.16000000E+00 0.18400000E+01 0.24885053E-02
0.18000000E+00 0.18400000E+01 0.26369092E-02
0.20000000E+00 0.18400000E+01 0.27925057E-02
0.22000000E+00 0.18400000E+01 0.29518067E-02
0.23999999E+00 0.18400000E+01 0.31089167E-02
0.25999999E+00 0.18400000E+01 0.32556366E-02
0.27999999E+00 0.18400000E+01 0.33819607E-02
0.29999999E+00 0.18400000E+01 0.34770837E-02
0.31999999E+00 0.18400000E+01 0.35310110E-02
0.33999999E+00 0.18400000E+01 0.35367887E-02
0.35999999E+00 0.18400000E+01 0.34930780E-02
0.37999999E+00 0.18400000E+01 0.34049709E-02
0.39999999E+00 0.18400000E+01 0.32406357E-02
0.41999999E+00 0.18400000E+01 0.33356097E-02
0.43999999E+00 0.18400000E+01 0.34296917E-02
0.45999999E+00 0.18400000E+01 0.35237498E-02
0.47999999E+00 0.18400000E+01 0.36185764E-02
0.49999999E+00 0.18400000E+01 0.37148167E-02
0.51999999E+00 0.18400000E+01 0.38128999E-02
0.53999999E+00 0.18400000E+01 0.39129779E-02
0.55999999E+00 0.18400000E+01 0.40148786E-02
0.57999999E+00 0.18400000E+01 0.41180819E-02
0.59999999E+00 0.18400000E+01 0.42217234E-02
0.61999999E+00 0.18400000E+01 0.43246343E-02
0.63999999E+00 0.18400000E+01 0.44254215E-02
0.65999999E+00 0.18400000E+01 0.45225913E-02
0.67999998E+00 0.18400000E+01 0.46147146E-02
0.69999998E+00 0.18400000E+01 0.47006279E-02
0.71999998E+00 0.18400000E+01 0.47796570E-02
0.73999998E+00 0.18400000E+01 0.48518402E-02
0.75999998E+00 0.18400000E+01 0.49181190E-02
0.77999998E+00 0.18400000E+01 0.49804518E-02
0.79999998E+00 0.18400000E+01 0.50417925E-02
0.81999998E+00 0.18400000E+01 0.51058652E-02
0.83999998E+00 0.18400000E+01 0.51766551E-02
0.85999998E+00 0.18400000E+01 0.52575346E-02
0.87999998E+00 0.18400000E+01 0.53499538E-02
0.89999998E+00 0.18400000E+01 0.54516523E-02
0.91999998E+00 0.18400000E+01 0.55544108E-02
0.93999998E+00 0.18400000E+01 0.56414289E-02
0.95999998E+00 0.18400000E+01 0.56842830E-02
0.97999998E+00 0.18400000E+01 0.56370854E-02
0.99999998E+00 0.18400000E+01 0.53714002E-02
0.10200000E+01 0.18400000E+01 0.52647741E-02
0.10400000E+01 0.18400000E+01 0.53721874E-02
0.10600000E+01 0.18400000E+01 0.54779434E-02
0.10800000E+01 0.18400000E+01 0.55812467E-02
0.11000000E+01 0.18400000E+01 0.56814190E-02
0.11200000E+01 0.18400000E+01 0.57779685E-02
0.11400000E+01 0.18400000E+01 0.58706568E-02
0.11600000E+01 0.18400000E+01 0.59595582E-02
0.11800000E+01 0.18400000E+01 0.60451034E-02
0.12000000E+01 0.18400000E+01 0.61281019E-02
0.12200000E+01 0.18400000E+01 0.62097346E-02
0.12400000E+01 0.18400000E+01 0.62915112E-02
0.12600000E+01 0.18400000E+01 0.63751879E-02
0.12800000E+01 0.18400000E+01 0.64626432E-02
0.13000000E+01 0.18400000E+01 0.65557154E-02
0.13200000E+01 0.18400000E+01 0.66560104E-02
0.13400000E+01 0.18400000E+01 0.67646973E-02
0.13600000E+01 0.18400000E+01 0.68823171E-02
0.13800000E+01 0.18400000E+01 0.70086415E-02
0.14000000E+01 0.18400000E+01 0.71426260E-02
0.14200000E+01 0.18400000E+01 0.72825089E-02
0.14400000E+01 0.18400000E+01 0.74261019E-02
0.14600000E+01 0.18400000E+01 0.75712941E-02
0.14800000E+01 0.18400000E+01 0.77167259E-02
0.15000000E+01 0.18400000E+01 0.78624355E-02
0.15200000E+01 0.18400000E+01 0.80099408E-02
0.15400000E+01 0.18400000E+01 0.81603927E-02
0.15600000E+01 0.18400000E+01 0.83071098E-02
0.15800000E+01 0.18400000E+01 0.84098241E-02
0.16000000E+01 0.18400000E+01 0.82675516E-02
0.16200000E+01 0.18400000E+01 0.76744209E-02
0.16400000E+01 0.18400000E+01 0.78184109E-02
0.16600000E+01 0.18400000E+01 0.79644190E-02
0.16800000E+01 0.18400000E+01 0.81127611E-02
0.17000000E+01 0.18400000E+01 0.82636495E-02
0.17200000E+01 0.18400000E+01 0.84171238E-02
0.17400000E+01 0.18400000E+01 0.85729779E-02
0.17600000E+01 0.18400000E+01 0.87306912E-02
0.17800000E+01 0.18400000E+01 0.88893683E-02
0.18000000E+01 0.18400000E+01 0.90476973E-02
0.18200000E+01 0.18400000E+01 0.92039355E-02
0.18400000E+01 0.18400000E+01 0.93559318E-02
0.18600000E+01 0.18400000E+01 0.95011941E-02
0.18800000E+01 0.18400000E+01 0.96370101E-02
0.19000000E+01 0.18400000E+01 0.97606214E-02
0.19200000E+01 0.18400000E+01 0.98694506E-02
0.19400000E+01 0.18400000E+01 0.99613674E-02
0.19600000E+01 0.18400000E+01 0.10034970E-01
0.19800000E+01 0.18400000E+01 0.10089845E-01
0.20000000E+01 0.18400000E+01 0.10126745E-01
0.00000000E+00 0.18600000E+01 0.14683427E-02
0.20000000E-01 0.18600000E+01 0.16063525E-02
0.39999999E-01 0.18600000E+01 0.17368753E-02
0.59999999E-01 0.18600000E+01 0.18630452E-02
0.79999998E-01 0.18600000E+01 0.19884004E-02
0.99999998E-01 0.18600000E+01 0.21165110E-02
0.12000000E+00 0.18600000E+01 0.22505300E-02
0.14000000E+00 0.18600000E+01 0.23926916E-02
0.16000000E+00 0.18600000E+01 0.25437923E-02
0.18000000E+00 0.18600000E+01 0.27027030E-02
0.20000000E+00 0.18600000E+01 0.28659842E-02
0.22000000E+00 0.18600000E+01 0.30276879E-02
0.23999999E+00 0.18600000E+01 0.31794522E-02
0.25999999E+00 0.18600000E+01 0.33110051E-02
0.27999999E+00 0.18600000E+01 0.34111964E-02
0.29999999E+00 0.18600000E+01 0.34696569E-02
0.31999999E+00 0.18600000E+01 0.34790989E-02
0.33999999E+00 0.18600000E+01 0.34379733E-02
0.35999999E+00 0.18600000E+01 0.33513277E-02
0.37999999E+00 0.18600000E+01 0.31868046E-02
0.39999999E+00 0.18600000E+01 0.32836395E-02
0.41999999E+00 0.18600000E+01 0.33794973E-02
0.43999999E+00 0.18600000E+01 0.34752605E-02
0.45999999E+00 0.18600000E+01 0.35717343E-02
0.47999999E+00 0.18600000E+01 0.36695721E-02
0.49999999E+00 0.18600000E+01 0.37692045E-02
0.51999999E+00 0.18600000E+01 0.38707763E-02
0.53999999E+00 0.18600000E+01 0.39740988E-02
0.55999999E+00 0.18600000E+01 0.40786245E-02
0.57999999E+00 0.18600000E+01 0.41834527E-02
0.59999999E+00 0.18600000E+01 0.42873712E-02
0.61999999E+00 0.18600000E+01 0.43889399E-02
0.63999999E+00 0.18600000E+01 0.44866194E-02
0.65999999E+00 0.18600000E+01 0.45789423E-02
0.67999998E+00 0.18600000E+01 0.46647211E-02
0.69999998E+00 0.18600000E+01 0.47432778E-02
0.71999998E+00 0.18600000E+01 0.48146723E-02
0.73999998E+00 0.18600000E+01 0.48798954E-02
0.75999998E+00 0.18600000E+01 0.49409805E-02
0.77999998E+00 0.18600000E+01 0.50009731E-02
0.79999998E+00 0.18600000E+01 0.50636885E-02
0.81999998E+00 0.18600000E+01 0.51331765E-02
0.83999998E+00 0.18600000E+01 0.52128124E-02
0.85999998E+00 0.18600000E+01 0.53039469E-02
0.87999998E+00 0.18600000E+01 0.54040844E-02
0.89999998E+00 0.18600000E+01 0.55046336E-02
0.91999998E+00 0.18600000E+01 0.55883765E-02
0.93999998E+00 0.18600000E+01 0.56267703E-02
0.95999998E+00 0.18600000E+01 0.55752636E-02
0.97999998E+00 0.18600000E+01 0.53153008E-02
0.99999998E+00 0.18600000E+01 0.52176959E-02
0.10200000E+01 0.18600000E+01 0.53229253E-02
0.10400000E+01 0.18600000E+01 0.54263176E-02
0.10600000E+01 0.18600000E+01 0.55271126E-02
0.10800000E+01 0.18600000E+01 0.56246794E-02
0.11000000E+01 0.18600000E+01 0.57185863E-02
0.11200000E+01 0.18600000E+01 0.58086663E-02
0.11400000E+01 0.18600000E+01 0.58950736E-02
0.11600000E+01 0.18600000E+01 0.59783238E-02
0.11800000E+01 0.18600000E+01 0.60593102E-02
0.12000000E+01 0.18600000E+01 0.61392891E-02
0.12200000E+01 0.18600000E+01 0.62198288E-02
0.12400000E+01 0.18600000E+01 0.63027166E-02
0.12600000E+01 0.18600000E+01 0.63898241E-02
0.12800000E+01 0.18600000E+01 0.64829349E-02
0.13000000E+01 0.18600000E+01 0.65835439E-02
0.13200000E+01 0.18600000E+01 0.66926486E-02
0.13400000E+01 0.18600000E+01 0.68105602E-02
0.13600000E+01 0.18600000E+01 0.69367729E-02
0.13800000E+01 0.18600000E+01 0.70699408E-02
0.14000000E+01 0.18600000E+01 0.72080159E-02
0.14200000E+01 0.18600000E+01 0.73485948E-02
0.14400000E+01 0.18600000E+01 0.74894985E-02
0.14600000E+01 0.18600000E+01 0.76295359E-02
0.14800000E+01 0.18600000E+01 0.77692448E-02
0.15000000E+01 0.18600000E+01 0.79110466E-02
0.15200000E+01 0.18600000E+01 0.80573922E-02
0.15400000E+01 0.18600000E+01 0.82030793E-02
0.15600000E+01 0.18600000E+01 0.83087010E-02
0.15800000E+01 0.18600000E+01 0.81703792E-02
0.16000000E+01 0.18600000E+01 0.75701735E-02
0.16200000E+01 0.18600000E+01 0.77130051E-02
0.16400000E+01 0.18600000E+01 0.78583356E-02
0.16600000E+01 0.18600000E+01 0.80064956E-02
0.16800000E+01 0.18600000E+01 0.81576929E-02
0.17000000E+01 0.18600000E+01 0.83119417E-02
0.17200000E+01 0.18600000E+01 0.84689892E-02
0.17400000E+01 0.18600000E+01 0.86282477E-02
0.17600000E+01 0.18600000E+01 0.87887377E-02
0.17800000E+01 0.18600000E+01 0.89490515E-02
0.18000000E+01 0.18600000E+01 0.91073475E-02
0.18200000E+01 0.18600000E+01 0.92613832E-02
0.18400000E+01 0.18600000E+01 0.94085964E-02
0.18600000E+01 0.18600000E+01 0.95462409E-02
0.18800000E+01 0.18600000E+01 0.96715773E-02
0.19000000E+01 0.18600000E+01 0.97821152E-02
0.19200000E+01 0.18600000E+01 0.98758907E-02
0.19400000E+01 0.18600000E+01 0.99517534E-02
0.19600000E+01 0.18600000E+01 0.10009620E-01
0.19800000E+01 0.18600000E+01 0.10050630E-01
0.20000000E+01 0.18600000E+01 0.10077134E-01
0.00000000E+00 0.18800000E+01 0.14948992E-02
0.20000000E-01 0.18800000E+01 0.16281134E-02
0.39999999E-01 0.18800000E+01 0.17564094E-02
0.59999999E-01 0.18800000E+01 0.18834960E-02
0.79999998E-01 0.18800000E+01 0.20131650E-02
0.99999998E-01 0.18800000E+01 0.21488194E-02
0.12000000E+00 0.18800000E+01 0.22929440E-02
0.14000000E+00 0.18800000E+01 0.24465553E-02
0.16000000E+00 0.18800000E+01 0.26086825E-02
0.18000000E+00 0.18800000E+01 0.27759529E-02
0.20000000E+00 0.18800000E+01 0.29423702E-02
0.22000000E+00 0.18800000E+01 0.30993966E-02
0.23999999E+00 0.18800000E+01 0.32364597E-02
0.25999999E+00 0.18800000E+01 0.33420108E-02
0.27999999E+00 0.18800000E+01 0.34052372E-02
0.29999999E+00 0.18800000E+01 0.34184484E-02
0.31999999E+00 0.18800000E+01 0.33798519E-02
0.33999999E+00 0.18800000E+01 0.32945557E-02
0.35999999E+00 0.18800000E+01 0.31306699E-02
0.37999999E+00 0.18800000E+01 0.32294352E-02
0.39999999E+00 0.18800000E+01 0.33271340E-02
0.41999999E+00 0.18800000E+01 0.34246665E-02
0.43999999E+00 0.18800000E+01 0.35228543E-02
0.45999999E+00 0.18800000E+01 0.36223634E-02
0.47999999E+00 0.18800000E+01 0.37236306E-02
0.49999999E+00 0.18800000E+01 0.38267980E-02
0.51999999E+00 0.18800000E+01 0.39316640E-02
0.53999999E+00 0.18800000E+01 0.40376575E-02
0.55999999E+00 0.18800000E+01 0.41438435E-02
0.57999999E+00 0.18800000E+01 0.42489670E-02
0.59999999E+00 0.18800000E+01 0.43515399E-02
0.61999999E+00 0.18800000E+01 0.44499746E-02
0.63999999E+00 0.18800000E+01 0.45427606E-02
0.65999999E+00 0.18800000E+01 0.46286801E-02
0.67999998E+00 0.18800000E+01 0.47070433E-02
0.69999998E+00 0.18800000E+01 0.47779234E-02
0.71999998E+00 0.18800000E+01 0.48423517E-02
0.73999998E+00 0.18800000E+01 0.49024285E-02
0.75999998E+00 0.18800000E+01 0.49612847E-02
