# log10(Field1**2)      log10(Wpi)      Eabs/(W_pi x omega)     Eabs/Eg0        W_PI    Field1**2
#
-0.37417E+00 -0.31376E+01  0.31606E+01  0.10826E-02  0.72847E-03  0.42250E+00
-0.37161E+00 -0.31307E+01  0.31614E+01  0.11002E-02  0.74017E-03  0.42500E+00
-0.36906E+00 -0.31238E+01  0.31622E+01  0.11180E-02  0.75195E-03  0.42750E+00
-0.36653E+00 -0.31170E+01  0.31630E+01  0.11359E-02  0.76379E-03  0.43000E+00
-0.36401E+00 -0.31103E+01  0.31638E+01  0.11539E-02  0.77571E-03  0.43250E+00
-0.36151E+00 -0.31036E+01  0.31646E+01  0.11721E-02  0.78769E-03  0.43500E+00
-0.35902E+00 -0.30970E+01  0.31655E+01  0.11903E-02  0.79974E-03  0.43750E+00
-0.35655E+00 -0.30905E+01  0.31663E+01  0.12087E-02  0.81185E-03  0.44000E+00
-0.35409E+00 -0.30841E+01  0.31672E+01  0.12271E-02  0.82402E-03  0.44250E+00
-0.35164E+00 -0.30777E+01  0.31681E+01  0.12457E-02  0.83625E-03  0.44500E+00
-0.34921E+00 -0.30713E+01  0.31689E+01  0.12643E-02  0.84854E-03  0.44750E+00
-0.34679E+00 -0.30651E+01  0.31698E+01  0.12831E-02  0.86087E-03  0.45000E+00
-0.34438E+00 -0.30589E+01  0.31708E+01  0.13019E-02  0.87326E-03  0.45250E+00
-0.34199E+00 -0.30527E+01  0.31717E+01  0.13208E-02  0.88569E-03  0.45500E+00
-0.33961E+00 -0.30466E+01  0.31726E+01  0.13398E-02  0.89817E-03  0.45750E+00
-0.33724E+00 -0.30406E+01  0.31736E+01  0.13589E-02  0.91068E-03  0.46000E+00
-0.33489E+00 -0.30347E+01  0.31745E+01  0.13781E-02  0.92324E-03  0.46250E+00
-0.33255E+00 -0.30288E+01  0.31755E+01  0.13973E-02  0.93583E-03  0.46500E+00
-0.33022E+00 -0.30230E+01  0.31765E+01  0.14166E-02  0.94845E-03  0.46750E+00
-0.32790E+00 -0.30172E+01  0.31775E+01  0.14359E-02  0.96110E-03  0.47000E+00
-0.32560E+00 -0.30115E+01  0.31785E+01  0.14553E-02  0.97378E-03  0.47250E+00
-0.32331E+00 -0.30059E+01  0.31796E+01  0.14748E-02  0.98648E-03  0.47500E+00
-0.32103E+00 -0.30003E+01  0.31806E+01  0.14943E-02  0.99920E-03  0.47750E+00
-0.31876E+00 -0.29949E+01  0.31817E+01  0.15138E-02  0.10119E-02  0.48000E+00
-0.31650E+00 -0.29894E+01  0.31828E+01  0.15334E-02  0.10247E-02  0.48250E+00
-0.31426E+00 -0.29840E+01  0.31839E+01  0.15530E-02  0.10374E-02  0.48500E+00
-0.31203E+00 -0.29787E+01  0.31850E+01  0.15727E-02  0.10502E-02  0.48750E+00
-0.30980E+00 -0.29735E+01  0.31861E+01  0.15924E-02  0.10629E-02  0.49000E+00
-0.30759E+00 -0.29683E+01  0.31873E+01  0.16121E-02  0.10757E-02  0.49250E+00
-0.30539E+00 -0.29632E+01  0.31885E+01  0.16318E-02  0.10884E-02  0.49500E+00
-0.30321E+00 -0.29582E+01  0.31897E+01  0.16515E-02  0.11012E-02  0.49750E+00
-0.30103E+00 -0.29532E+01  0.31909E+01  0.16712E-02  0.11139E-02  0.50000E+00
-0.29886E+00 -0.29482E+01  0.31921E+01  0.16909E-02  0.11266E-02  0.50250E+00
-0.29671E+00 -0.29434E+01  0.31934E+01  0.17106E-02  0.11392E-02  0.50500E+00
-0.29456E+00 -0.29386E+01  0.31947E+01  0.17302E-02  0.11519E-02  0.50750E+00
-0.29243E+00 -0.29339E+01  0.31960E+01  0.17499E-02  0.11645E-02  0.51000E+00
-0.29031E+00 -0.29292E+01  0.31973E+01  0.17695E-02  0.11770E-02  0.51250E+00
-0.28819E+00 -0.29246E+01  0.31986E+01  0.17891E-02  0.11896E-02  0.51500E+00
-0.28609E+00 -0.29201E+01  0.32000E+01  0.18086E-02  0.12020E-02  0.51750E+00
-0.28400E+00 -0.29156E+01  0.32014E+01  0.18281E-02  0.12145E-02  0.52000E+00
-0.28191E+00 -0.29112E+01  0.32028E+01  0.18475E-02  0.12268E-02  0.52250E+00
-0.27984E+00 -0.29069E+01  0.32043E+01  0.18669E-02  0.12391E-02  0.52500E+00
-0.27778E+00 -0.29026E+01  0.32058E+01  0.18862E-02  0.12514E-02  0.52750E+00
-0.27572E+00 -0.28984E+01  0.32073E+01  0.19054E-02  0.12635E-02  0.53000E+00
-0.27368E+00 -0.28943E+01  0.32088E+01  0.19246E-02  0.12756E-02  0.53250E+00
-0.27165E+00 -0.28902E+01  0.32103E+01  0.19436E-02  0.12876E-02  0.53500E+00
-0.26962E+00 -0.28862E+01  0.32119E+01  0.19626E-02  0.12995E-02  0.53750E+00
-0.26761E+00 -0.28823E+01  0.32136E+01  0.19814E-02  0.13113E-02  0.54000E+00
-0.26560E+00 -0.28784E+01  0.32152E+01  0.20001E-02  0.13231E-02  0.54250E+00
-0.26360E+00 -0.28746E+01  0.32169E+01  0.20188E-02  0.13347E-02  0.54500E+00
-0.26162E+00 -0.28709E+01  0.32186E+01  0.20372E-02  0.13462E-02  0.54750E+00
-0.25964E+00 -0.28672E+01  0.32204E+01  0.20556E-02  0.13575E-02  0.55000E+00
-0.25767E+00 -0.28637E+01  0.32221E+01  0.20738E-02  0.13688E-02  0.55250E+00
-0.25571E+00 -0.28601E+01  0.32240E+01  0.20918E-02  0.13799E-02  0.55500E+00
-0.25376E+00 -0.28567E+01  0.32258E+01  0.21097E-02  0.13909E-02  0.55750E+00
-0.25181E+00 -0.28533E+01  0.32277E+01  0.21274E-02  0.14018E-02  0.56000E+00
-0.24988E+00 -0.28500E+01  0.32296E+01  0.21449E-02  0.14125E-02  0.56250E+00
-0.24795E+00 -0.28468E+01  0.32316E+01  0.21623E-02  0.14231E-02  0.56500E+00
-0.24603E+00 -0.28436E+01  0.32336E+01  0.21794E-02  0.14334E-02  0.56750E+00
-0.24413E+00 -0.28405E+01  0.32357E+01  0.21964E-02  0.14437E-02  0.57000E+00
-0.24222E+00 -0.28375E+01  0.32378E+01  0.22131E-02  0.14537E-02  0.57250E+00
-0.24033E+00 -0.28346E+01  0.32399E+01  0.22296E-02  0.14636E-02  0.57500E+00
-0.23845E+00 -0.28317E+01  0.32421E+01  0.22459E-02  0.14733E-02  0.57750E+00
-0.23657E+00 -0.28289E+01  0.32444E+01  0.22620E-02  0.14828E-02  0.58000E+00
-0.23470E+00 -0.28262E+01  0.32466E+01  0.22778E-02  0.14921E-02  0.58250E+00
-0.23284E+00 -0.28236E+01  0.32490E+01  0.22933E-02  0.15012E-02  0.58500E+00
-0.23099E+00 -0.28210E+01  0.32514E+01  0.23086E-02  0.15101E-02  0.58750E+00
-0.22915E+00 -0.28185E+01  0.32538E+01  0.23235E-02  0.15187E-02  0.59000E+00
-0.22731E+00 -0.28161E+01  0.32563E+01  0.23383E-02  0.15272E-02  0.59250E+00
-0.22548E+00 -0.28138E+01  0.32589E+01  0.23527E-02  0.15354E-02  0.59500E+00
-0.22366E+00 -0.28115E+01  0.32615E+01  0.23668E-02  0.15434E-02  0.59750E+00
-0.22185E+00 -0.28094E+01  0.32641E+01  0.23806E-02  0.15511E-02  0.60000E+00
-0.22004E+00 -0.28073E+01  0.32669E+01  0.23940E-02  0.15586E-02  0.60250E+00
-0.21824E+00 -0.28053E+01  0.32697E+01  0.24072E-02  0.15658E-02  0.60500E+00
-0.21645E+00 -0.28034E+01  0.32725E+01  0.24199E-02  0.15727E-02  0.60750E+00
-0.21467E+00 -0.28015E+01  0.32755E+01  0.24324E-02  0.15794E-02  0.61000E+00
-0.21289E+00 -0.27998E+01  0.32785E+01  0.24445E-02  0.15858E-02  0.61250E+00
-0.21112E+00 -0.27981E+01  0.32815E+01  0.24562E-02  0.15919E-02  0.61500E+00
-0.20936E+00 -0.27965E+01  0.32847E+01  0.24675E-02  0.15977E-02  0.61750E+00
-0.20761E+00 -0.27950E+01  0.32879E+01  0.24784E-02  0.16032E-02  0.62000E+00
-0.20586E+00 -0.27936E+01  0.32912E+01  0.24889E-02  0.16083E-02  0.62250E+00
-0.20412E+00 -0.27923E+01  0.32946E+01  0.24991E-02  0.16132E-02  0.62500E+00
-0.20239E+00 -0.27911E+01  0.32981E+01  0.25087E-02  0.16178E-02  0.62750E+00
-0.20066E+00 -0.27900E+01  0.33017E+01  0.25180E-02  0.16220E-02  0.63000E+00
-0.19894E+00 -0.27889E+01  0.33053E+01  0.25268E-02  0.16259E-02  0.63250E+00
-0.19723E+00 -0.27880E+01  0.33091E+01  0.25352E-02  0.16294E-02  0.63500E+00
-0.19552E+00 -0.27871E+01  0.33129E+01  0.25431E-02  0.16326E-02  0.63750E+00
-0.19382E+00 -0.27864E+01  0.33169E+01  0.25506E-02  0.16354E-02  0.64000E+00
-0.19213E+00 -0.27857E+01  0.33210E+01  0.25576E-02  0.16379E-02  0.64250E+00
-0.19044E+00 -0.27852E+01  0.33251E+01  0.25641E-02  0.16400E-02  0.64500E+00
-0.18876E+00 -0.27847E+01  0.33294E+01  0.25700E-02  0.16417E-02  0.64750E+00
-0.18709E+00 -0.27843E+01  0.33338E+01  0.25755E-02  0.16431E-02  0.65000E+00
-0.18542E+00 -0.27841E+01  0.33384E+01  0.25805E-02  0.16440E-02  0.65250E+00
-0.18376E+00 -0.27840E+01  0.33430E+01  0.25850E-02  0.16445E-02  0.65500E+00
-0.18210E+00 -0.27839E+01  0.33478E+01  0.25889E-02  0.16447E-02  0.65750E+00
-0.18046E+00 -0.27840E+01  0.33527E+01  0.25923E-02  0.16444E-02  0.66000E+00
-0.17881E+00 -0.27842E+01  0.33578E+01  0.25951E-02  0.16437E-02  0.66250E+00
-0.17718E+00 -0.27845E+01  0.33630E+01  0.25974E-02  0.16426E-02  0.66500E+00
-0.17555E+00 -0.27849E+01  0.33684E+01  0.25991E-02  0.16411E-02  0.66750E+00
-0.17393E+00 -0.27854E+01  0.33739E+01  0.26003E-02  0.16391E-02  0.67000E+00
-0.17231E+00 -0.27860E+01  0.33796E+01  0.26009E-02  0.16367E-02  0.67250E+00
-0.17070E+00 -0.27868E+01  0.33855E+01  0.26009E-02  0.16339E-02  0.67500E+00
-0.16909E+00 -0.27877E+01  0.33915E+01  0.26003E-02  0.16306E-02  0.67750E+00
-0.16749E+00 -0.27886E+01  0.33978E+01  0.25991E-02  0.16269E-02  0.68000E+00
-0.16590E+00 -0.27898E+01  0.34042E+01  0.25973E-02  0.16227E-02  0.68250E+00
-0.16431E+00 -0.27910E+01  0.34108E+01  0.25949E-02  0.16180E-02  0.68500E+00
-0.16273E+00 -0.27924E+01  0.34177E+01  0.25919E-02  0.16129E-02  0.68750E+00
