# N	K	X	Y	Z
   2.00000 	 1.900000 	 0.003118 	 -0.000000 	 0.226028 
   2.00000 	 2.000000 	 -0.000545 	 -0.000000 	 0.211711 
   2.10000 	 0.000000 	 0.241692 	 0.000000 	 0.678705 
   2.10000 	 0.100000 	 0.228535 	 0.000000 	 0.645133 
   2.10000 	 0.200000 	 0.213536 	 0.000000 	 0.612840 
   2.10000 	 0.300000 	 0.197198 	 0.000000 	 0.581701 
   2.10000 	 0.400000 	 0.180023 	 0.000000 	 0.551711 
   2.10000 	 0.500000 	 0.162492 	 -0.000000 	 0.522856 
   2.10000 	 0.600000 	 0.145036 	 -0.000000 	 0.495116 
   2.10000 	 0.700000 	 0.128023 	 -0.000000 	 0.468472 
   2.10000 	 0.800000 	 0.111748 	 -0.000000 	 0.442900 
   2.10000 	 0.900000 	 0.096432 	 -0.000000 	 0.418381 
   2.10000 	 1.000000 	 0.082225 	 -0.000000 	 0.394896 
   2.10000 	 1.100000 	 0.069217 	 -0.000000 	 0.372425 
   2.10000 	 1.200000 	 0.057445 	 -0.000000 	 0.350954 
   2.10000 	 1.300000 	 0.046904 	 -0.000000 	 0.330466 
   2.10000 	 1.400000 	 0.037559 	 -0.000000 	 0.310943 
   2.10000 	 1.500000 	 0.029352 	 -0.000000 	 0.292367 
   2.10000 	 1.600000 	 0.022208 	 -0.000000 	 0.274720 
   2.10000 	 1.700000 	 0.016046 	 -0.000000 	 0.257980 
   2.10000 	 1.800000 	 0.010777 	 -0.000000 	 0.242123 
   2.10000 	 1.900000 	 0.006314 	 -0.000000 	 0.227124 
   2.10000 	 2.000000 	 0.002570 	 -0.000000 	 0.212957 
   2.20000 	 0.000000 	 0.227815 	 0.000000 	 0.673089 
   2.20000 	 0.100000 	 0.215332 	 0.000000 	 0.640329 
   2.20000 	 0.200000 	 0.201578 	 0.000000 	 0.608468 
   2.20000 	 0.300000 	 0.186706 	 0.000000 	 0.577738 
   2.20000 	 0.400000 	 0.171122 	 0.000000 	 0.548140 
   2.20000 	 0.500000 	 0.155221 	 0.000000 	 0.519662 
   2.20000 	 0.600000 	 0.139361 	 -0.000000 	 0.492287 
   2.20000 	 0.700000 	 0.123853 	 -0.000000 	 0.465996 
   2.20000 	 0.800000 	 0.108950 	 -0.000000 	 0.440769 
   2.20000 	 0.900000 	 0.094849 	 -0.000000 	 0.416587 
   2.20000 	 1.000000 	 0.081688 	 -0.000000 	 0.393428 
   2.20000 	 1.100000 	 0.069556 	 -0.000000 	 0.371275 
